anno_scuola8,INS_MAT8,female,stereotype_mat,stdinvalsi_mat8,confidence_mat,high_edu_mother,teacher_female_mat,t_N_mat,mate_mate,figli_mat,daughters_mat,t_age_mat,full_contract_mat,t_high_edum_mat
467,,1,,-.63389438,,1,0,0,0,0,0,0,0,0
467,,1,,.42495525,,1,0,0,0,0,0,0,0,0
467,,0,,.18965523,,0,0,0,0,0,0,0,0,0
467,,1,,.30730525,,0,0,0,0,0,0,0,0,0
467,,0,,-1.8103942,,1,0,0,0,0,0,0,0,0
467,,0,,.66025525,,1,0,0,0,0,0,0,0,0
467,,1,,.42495525,,1,0,0,0,0,0,0,0,0
467,,1,,.54260528,,1,0,0,0,0,0,0,0,0
467,,0,,.42495525,,0,0,0,0,0,0,0,0,0
467,,0,,-.75154442,,0,0,0,0,0,0,0,0,0
467,,0,,.66025525,,0,0,0,0,0,0,0,0,0
467,,0,,-1.1044942,,0,0,0,0,0,0,0,0,0
467,,1,,.072005443,,0,0,0,0,0,0,0,0,0
467,,0,,-.16329458,,0,0,0,0,0,0,0,0,0
467,,1,,-.04564457,,1,0,0,0,0,0,0,0,0
467,,0,,-1.4574442,,1,0,0,0,0,0,0,0,0
467,,1,,-.39859438,,0,0,0,0,0,0,0,0,0
467,,1,,.54260528,,0,0,0,0,0,0,0,0,0
467,,0,,,,0,0,0,0,0,0,0,0,0
467,,1,,.42495525,,0,0,0,0,0,0,0,0,0
467,,1,,.18965523,,1,0,0,0,0,0,0,0,0
467,,1,,-.28094459,,0,0,0,0,0,0,0,0,0
467,,1,,-.04564457,,1,0,0,0,0,0,0,0,0
467,,1,,.89555532,,0,0,0,0,0,0,0,0,0
467,,0,,-.98684442,,1,0,0,0,0,0,0,0,0
467,,0,,.66025525,,1,0,0,0,0,0,0,0,0
467,,1,,1.1308553,,0,0,0,0,0,0,0,0,0
467,,0,,-.98684442,,0,0,0,0,0,0,0,0,0
467,,1,,,,0,0,0,0,0,0,0,0,0
467,,1,,1.7191049,,0,0,0,0,0,0,0,0,0
467,,0,,.66025525,,1,0,0,0,0,0,0,0,0
467,,1,,-.98684442,,0,0,0,0,0,0,0,0,0
467,,0,,-.63389438,,1,0,0,0,0,0,0,0,0
467,,1,,-1.2221442,,1,0,0,0,0,0,0,0,0
467,,1,,.89555532,,1,0,0,0,0,0,0,0,0
467,,0,,.18965523,,0,0,0,0,0,0,0,0,0
467,,0,,-.16329458,,0,0,0,0,0,0,0,0,0
467,,0,,-1.6927443,,0,0,0,0,0,0,0,0,0
467,,1,,-.16329458,,1,0,0,0,0,0,0,0,0
468,,1,,-.1115488,,1,0,0,0,0,0,0,0,0
468,,1,,.17749253,,1,0,0,0,0,0,0,0,0
468,,1,,1.6226985,,1,0,0,0,0,0,0,0,0
468,,0,,.32201329,,1,0,0,0,0,0,0,0,0
468,,1,,.032971963,,0,0,0,0,0,0,0,0,0
468,,1,,-.25606936,,0,0,0,0,0,0,0,0,0
468,,1,,1.0446163,,0,0,0,0,0,0,0,0,0
468,,1,,.17749253,,0,0,0,0,0,0,0,0,0
468,,0,,-1.4122343,,0,0,0,0,0,0,0,0,0
468,,0,,,,0,0,0,0,0,0,0,0,0
468,,0,,,,0,0,0,0,0,0,0,0,0
468,,0,,-.8341518,,0,0,0,0,0,0,0,0,0
468,,0,,-.1115488,,1,0,0,0,0,0,0,0,0
468,,1,,.90009558,,1,0,0,0,0,0,0,0,0
468,,1,,-.25606936,,0,0,0,0,0,0,0,0,0
468,,1,,.32201329,,1,0,0,0,0,0,0,0,0
468,,1,,-.8341518,,0,0,0,0,0,0,0,0,0
468,,1,,.32201329,,0,0,0,0,0,0,0,0,0
468,,0,,-.8341518,,1,0,0,0,0,0,0,0,0
468,,0,,-.25606936,,0,0,0,0,0,0,0,0,0
468,,1,,-.97867262,,0,0,0,0,0,0,0,0,0
468,12112,0,-1.6213013,-.8341518,,1,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,-1.2677138,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,.32201329,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,.032971963,,0,1,1,1,1,0,41,1,0
468,12112,0,-1.6213013,,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,-.97867262,,0,1,1,1,1,0,41,1,0
468,12112,0,-1.6213013,-.5451107,,1,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,.46653366,,1,1,1,1,1,0,41,1,0
468,12112,0,-1.6213013,1.1891366,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,-.8341518,,1,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,-.5451107,,1,1,1,1,1,0,41,1,0
468,12112,0,-1.6213013,.17749253,,1,1,1,1,1,0,41,1,0
468,12112,0,-1.6213013,.46653366,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,1.1891366,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,.32201329,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,1.0446163,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,1.0446163,,0,1,1,1,1,0,41,1,0
468,12112,0,-1.6213013,1.3336575,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,-.25606936,,1,1,1,1,1,0,41,1,0
468,12112,0,-1.6213013,.46653366,,1,1,1,1,1,0,41,1,0
468,12112,0,-1.6213013,.032971963,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,.46653366,,0,1,1,1,1,0,41,1,0
468,12112,0,-1.6213013,-2.1348376,,0,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,1.1891366,,1,1,1,1,1,0,41,1,0
468,12112,1,-1.6213013,1.3336575,,1,1,1,1,1,0,41,1,0
469,12111,1,-.31948516,-.023142463,,1,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,-.023142463,,1,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,-.13172142,,0,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,-1.2175094,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,.19401509,,0,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,-.023142463,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,.41117263,,1,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,.84548789,,1,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,.19401509,,0,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,.085436314,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,1.7141185,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,-.33288312,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,.51975161,,1,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,.30259386,,1,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,.51975161,,0,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,-.023142463,,0,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,-.34887898,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,1.6055396,,1,1,0,0,0,0,32,0,1
469,12113,0,-.0097773578,,,0,1,1,0,3,0,50,0,1
469,12113,1,-.0097773578,.51975161,,1,1,1,0,3,0,50,0,1
469,12113,1,-.0097773578,.30259386,,1,1,1,0,3,0,50,0,1
469,12113,0,-.0097773578,.41117263,,1,1,1,0,3,0,50,0,1
469,12113,0,-.0097773578,-.023142463,,1,1,1,0,3,0,50,0,1
469,12113,0,-.0097773578,-1.0003519,,0,1,1,0,3,0,50,0,1
469,12113,0,-.0097773578,.19401509,,1,1,1,0,3,0,50,0,1
469,12113,0,-.0097773578,1.1712245,,0,1,1,0,3,0,50,0,1
469,12113,1,-.0097773578,-.13172142,,1,1,1,0,3,0,50,0,1
469,12113,1,-.0097773578,.19401509,,0,1,1,0,3,0,50,0,1
469,12113,0,-.0097773578,1.1712245,,1,1,1,0,3,0,50,0,1
469,12113,0,-.0097773578,1.4969609,,1,1,1,0,3,0,50,0,1
469,12113,1,-.0097773578,-.023142463,,1,1,1,0,3,0,50,0,1
469,12113,1,-.0097773578,-.89177305,,1,1,1,0,3,0,50,0,1
469,12113,0,-.0097773578,1.2798034,,0,1,1,0,3,0,50,0,1
469,12113,0,-.0097773578,-.45745775,,0,1,1,0,3,0,50,0,1
469,12113,1,-.0097773578,1.1712245,,1,1,1,0,3,0,50,0,1
469,12113,0,-.0097773578,,,0,1,1,0,3,0,50,0,1
469,12111,1,-.31948516,-.45745775,,1,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,.73690933,,1,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,-.34887898,,0,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,.30259386,,1,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,.41117263,,1,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,1.4969609,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,.51975161,,0,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,-.34887898,,0,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,1.931276,,1,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,1.6055396,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,.51975161,,1,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,1.4969609,,1,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,1.2798034,,1,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,-.56603652,,1,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,-1.1089307,,0,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,-1.2175094,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,-.33288312,,0,1,0,0,0,0,32,0,1
469,12111,0,-.31948516,,,0,1,0,0,0,0,32,0,1
469,12111,1,-.31948516,.085436314,,1,1,0,0,0,0,32,0,1
470,12111,0,-.31948516,1.3614048,,1,1,0,0,0,0,32,0,1
470,12111,1,-.31948516,-.45390368,,0,1,0,0,0,0,32,0,1
470,12111,1,-.31948516,1.6034459,,0,1,0,0,0,0,32,0,1
470,12111,0,-.31948516,-1.1800271,,0,1,0,0,0,0,32,0,1
470,12111,1,-.31948516,-.45390368,,0,1,0,0,0,0,32,0,1
470,12111,0,-.31948516,.27221972,,1,1,0,0,0,0,32,0,1
470,12111,1,-.31948516,-1.3010477,,0,1,0,0,0,0,32,0,1
470,12111,0,-.31948516,-.57492423,,0,1,0,0,0,0,32,0,1
470,12111,0,-.31948516,.39324027,,0,1,0,0,0,0,32,0,1
470,12111,1,-.31948516,.75630194,,0,1,0,0,0,0,32,0,1
470,12111,1,-.31948516,-1.1800271,,1,1,0,0,0,0,32,0,1
470,12111,0,-.31948516,1.1193637,,0,1,0,0,0,0,32,0,1
470,12111,0,-.31948516,1.8454871,,1,1,0,0,0,0,32,0,1
470,12111,0,-.31948516,-1.7851299,,0,1,0,0,0,0,32,0,1
470,12113,0,-.0097773578,1.1193637,,1,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,-.93798596,,0,1,1,0,3,0,50,0,1
470,12113,1,-.0097773578,.39324027,,0,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,1.3614048,,0,1,1,0,3,0,50,0,1
470,12113,1,-.0097773578,-1.4220682,,1,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,-.93798596,,1,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,.39324027,,1,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,.75630194,,1,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,-.21186256,,0,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,-1.5430888,,0,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,.030178573,,1,1,1,0,3,0,50,0,1
470,12113,1,-.0097773578,-.57492423,,1,1,1,0,3,0,50,0,1
470,12113,1,-.0097773578,-1.3010477,,1,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,-1.0590066,,1,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,-.57492423,,0,1,1,0,3,0,50,0,1
470,12113,1,-.0097773578,-1.6641093,,0,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,1.9665077,,1,1,1,0,3,0,50,0,1
470,12113,0,-.0097773578,-1.7851299,,1,1,1,0,3,0,50,0,1
470,12113,1,-.0097773578,.63528138,,0,1,1,0,3,0,50,0,1
470,12112,1,-1.6213013,-.45390368,,0,1,1,1,1,0,41,1,0
470,12112,0,-1.6213013,-.45390368,,0,1,1,1,1,0,41,1,0
470,12112,0,-1.6213013,-.45390368,,0,1,1,1,1,0,41,1,0
470,12112,1,-1.6213013,-.69594485,,0,1,1,1,1,0,41,1,0
470,12112,0,-1.6213013,.27221972,,1,1,1,1,1,0,41,1,0
470,12112,1,-1.6213013,-1.0590066,,1,1,1,1,1,0,41,1,0
470,12112,0,-1.6213013,-1.1800271,,0,1,1,1,1,0,41,1,0
470,12112,1,-1.6213013,.27221972,,0,1,1,1,1,0,41,1,0
470,12112,0,-1.6213013,-1.5430888,,0,1,1,1,1,0,41,1,0
470,12112,1,-1.6213013,.63528138,,0,1,1,1,1,0,41,1,0
470,12112,0,-1.6213013,.87732255,,1,1,1,1,1,0,41,1,0
470,12112,1,-1.6213013,-.57492423,,0,1,1,1,1,0,41,1,0
470,12112,1,-1.6213013,-1.7851299,,0,1,1,1,1,0,41,1,0
470,12112,1,-1.6213013,-.33288312,,1,1,1,1,1,0,41,1,0
470,12112,1,-1.6213013,-1.5430888,,0,1,1,1,1,0,41,1,0
470,12112,0,-1.6213013,.75630194,,1,1,1,1,1,0,41,1,0
491,,0,,.42551836,,0,0,0,0,0,0,0,0,0
491,,0,,.81221634,,0,0,0,0,0,0,0,0,0
491,,0,,2.2301087,,0,0,0,0,0,0,0,0,0
491,,0,,.42551836,,0,0,0,0,0,0,0,0,0
491,,0,,.55441761,,0,0,0,0,0,0,0,0,0
491,,1,,-1.2501727,,0,0,0,0,0,0,0,0,0
491,,0,,-.090078883,,0,0,0,0,0,0,0,0,0
491,,0,,.94111562,,0,0,0,0,0,0,0,0,0
491,,1,,,,0,0,0,0,0,0,0,0,0
491,,1,,.68331712,,0,0,0,0,0,0,0,0,0
491,,1,,1.8434108,,0,0,0,0,0,0,0,0,0
491,,0,,1.5856123,,0,0,0,0,0,0,0,0,0
491,,1,,.55441761,,0,0,0,0,0,0,0,0,0
491,,0,,,,0,0,0,0,0,0,0,0,0
491,,1,,1.1989142,,0,0,0,0,0,0,0,0,0
491,,0,,-.60567611,,0,0,0,0,0,0,0,0,0
491,,0,,2.3590078,,0,0,0,0,0,0,0,0,0
491,,0,,1.0700148,,0,0,0,0,0,0,0,0,0
491,,0,,1.0700148,,0,0,0,0,0,0,0,0,0
491,,0,,1.0700148,,0,0,0,0,0,0,0,0,0
491,,0,,1.1989142,,0,0,0,0,0,0,0,0,0
491,,1,,-1.1212734,,0,0,0,0,0,0,0,0,0
491,,1,,-.34787762,,0,0,0,0,0,0,0,0,0
491,,0,,.55441761,,0,0,0,0,0,0,0,0,0
491,17932,0,-.3993831,.29661912,,0,1,0,0,2,0,53,1,0
491,17932,1,-.3993831,-.21897814,,0,1,0,0,2,0,53,1,0
491,17932,1,-.3993831,-1.5079714,,0,1,0,0,2,0,53,1,0
491,17932,0,-.3993831,.81221634,,0,1,0,0,2,0,53,1,0
491,17932,1,-.3993831,-1.6368706,,0,1,0,0,2,0,53,1,0
491,17932,1,-.3993831,-.73457539,,0,1,0,0,2,0,53,1,0
491,17932,0,-.3993831,.038820375,,0,1,0,0,2,0,53,1,0
491,17932,0,-.3993831,-.21897814,,0,1,0,0,2,0,53,1,0
491,17932,0,-.3993831,-.60567611,,0,1,0,0,2,0,53,1,0
491,17932,0,-.3993831,-1.1212734,,0,1,0,0,2,0,53,1,0
491,17932,1,-.3993831,-.73457539,,0,1,0,0,2,0,53,1,0
491,17932,0,-.3993831,.16771986,,0,1,0,0,2,0,53,1,0
491,17932,0,-.3993831,.55441761,,0,1,0,0,2,0,53,1,0
491,17932,0,-.3993831,-.21897814,,0,1,0,0,2,0,53,1,0
491,17932,1,-.3993831,-.47677687,,0,1,0,0,2,0,53,1,0
491,17932,0,-.3993831,.68331712,,0,1,0,0,2,0,53,1,0
491,17932,1,-.3993831,-1.1212734,,0,1,0,0,2,0,53,1,0
491,17932,1,-.3993831,.94111562,,0,1,0,0,2,0,53,1,0
491,17932,1,-.3993831,-.21897814,,0,1,0,0,2,0,53,1,0
491,17933,0,-.87436461,-.21897814,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,1.8434108,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,.94111562,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,2.6168067,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,.68331712,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,1.5856123,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,.29661912,,0,1,0,0,0,0,63,1,0
491,17933,1,-.87436461,1.4567131,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,1.0700148,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,-1.1212734,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,2.6168067,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,1.1989142,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,.42551836,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,.94111562,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,.55441761,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,1.0700148,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,2.1012094,,0,1,0,0,0,0,63,1,0
491,17933,1,-.87436461,1.0700148,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,.94111562,,0,1,0,0,0,0,63,1,0
491,17933,0,-.87436461,.29661912,,0,1,0,0,0,0,63,1,0
491,17926,0,-.98217964,-1.5079714,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,1.8434108,,0,1,1,0,0,0,0,1,1
491,17926,1,-.98217964,-1.2501727,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,-.60567611,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,-.60567611,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,-.73457539,,0,1,1,0,0,0,0,1,1
491,17926,1,-.98217964,-.60567611,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,1.4567131,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,-1.1212734,,0,1,1,0,0,0,0,1,1
491,17926,1,-.98217964,1.3278134,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,-.60567611,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,-.86347485,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,-.21897814,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,-.86347485,,0,1,1,0,0,0,0,1,1
491,17926,1,-.98217964,-1.5079714,,0,1,1,0,0,0,0,1,1
491,17926,1,-.98217964,-2.152468,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,1.1989142,,0,1,1,0,0,0,0,1,1
491,17926,1,-.98217964,-.86347485,,0,1,1,0,0,0,0,1,1
491,17926,1,-.98217964,-1.76577,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,-.47677687,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,-.090078883,,0,1,1,0,0,0,0,1,1
491,17926,1,-.98217964,.55441761,,0,1,1,0,0,0,0,1,1
491,17926,0,-.98217964,.29661912,,0,1,1,0,0,0,0,1,1
491,17934,1,-.044920012,.81221634,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,-.99237412,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,.038820375,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,.16771986,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,1.8434108,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,.16771986,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,-1.379072,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,.94111562,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,1.9723101,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,.038820375,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,-.99237412,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,.81221634,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,1.0700148,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,.68331712,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,.038820375,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,.038820375,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,-.34787762,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,-.47677687,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,-.34787762,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,-.60567611,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,1.5856123,,0,1,0,0,0,0,61,1,0
491,17934,1,-.044920012,-.34787762,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,.81221634,,0,1,0,0,0,0,61,1,0
491,17934,0,-.044920012,,,0,1,0,0,0,0,61,1,0
492,17930,0,.26813579,1.9391692,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,1.7085676,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,1.0167627,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,-.71274894,,0,1,0,0,1,0,40,1,0
492,17930,0,.26813579,.55555969,,0,1,0,0,1,0,40,1,0
492,17930,0,.26813579,2.4003725,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,1.4779661,,0,1,0,0,1,0,40,1,0
492,17930,1,.26813579,.90146196,,1,1,0,0,1,0,40,1,0
492,17930,0,.26813579,2.4003725,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,-.71274894,,1,1,0,0,1,0,40,1,0
492,17930,0,.26813579,1.3626654,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,2.0544698,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,1.1320639,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,-.48214746,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,1.2473646,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,.67086047,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,1.8238684,,1,1,0,0,1,0,40,1,0
492,17930,0,.26813579,1.2473646,,0,1,0,0,1,0,40,1,0
492,17930,0,.26813579,.55555969,,1,1,0,0,1,0,40,1,0
492,17930,0,.26813579,1.7085676,,1,1,0,0,1,0,40,1,0
492,17930,0,.26813579,.78616124,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,.44025895,,1,1,0,0,1,0,40,1,0
492,17930,1,.26813579,-.36684668,,1,1,0,0,1,0,40,1,0
492,17930,0,.26813579,-.25154594,,1,1,0,0,1,0,40,1,0
492,17930,0,.26813579,.55555969,,1,1,0,0,1,0,40,1,0
492,17930,0,.26813579,1.9391692,,1,1,0,0,1,0,40,1,0
492,17932,0,-.3993831,.094356507,,1,1,0,0,2,0,53,1,0
492,17932,1,-.3993831,-.136245,,1,1,0,0,2,0,53,1,0
492,17932,1,-.3993831,-1.4045539,,0,1,0,0,2,0,53,1,0
492,17932,0,-.3993831,2.169771,,1,1,0,0,2,0,53,1,0
492,17932,1,-.3993831,-1.1739522,,0,1,0,0,2,0,53,1,0
492,17932,1,-.3993831,-1.6351553,,1,1,0,0,2,0,53,1,0
492,17932,1,-.3993831,.20965727,,1,1,0,0,2,0,53,1,0
492,17932,1,-.3993831,.20965727,,0,1,0,0,2,0,53,1,0
492,17932,0,-.3993831,1.1320639,,1,1,0,0,2,0,53,1,0
492,17932,0,-.3993831,.78616124,,1,1,0,0,2,0,53,1,0
492,17932,0,-.3993831,1.2473646,,1,1,0,0,2,0,53,1,0
492,17932,0,-.3993831,.55555969,,0,1,0,0,2,0,53,1,0
492,17932,0,-.3993831,1.5932668,,0,1,0,0,2,0,53,1,0
492,17932,0,-.3993831,-.59744817,,1,1,0,0,2,0,53,1,0
492,17932,1,-.3993831,-1.0586514,,0,1,0,0,2,0,53,1,0
492,17932,0,-.3993831,-.8280499,,0,1,0,0,2,0,53,1,0
492,17932,1,-.3993831,.55555969,,1,1,0,0,2,0,53,1,0
492,17932,0,-.3993831,1.8238684,,1,1,0,0,2,0,53,1,0
492,17933,0,-.87436461,.90146196,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,-.020944241,,1,1,0,0,0,0,63,1,0
492,17933,1,-.87436461,1.5932668,,0,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,2.6309741,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,1.1320639,,0,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,.67086047,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,2.169771,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,-.8280499,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,1.3626654,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,-.71274894,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,2.169771,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,,,0,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,2.169771,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,1.0167627,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,,,0,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,1.5932668,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,-.020944241,,1,1,0,0,0,0,63,1,0
492,17933,1,-.87436461,1.0167627,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,-.8280499,,1,1,0,0,0,0,63,1,0
492,17933,1,-.87436461,-.136245,,0,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,1.8238684,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,-.136245,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,1.5932668,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,2.0544698,,1,1,0,0,0,0,63,1,0
492,17933,1,-.87436461,1.7085676,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,.90146196,,1,1,0,0,0,0,63,1,0
492,17933,0,-.87436461,1.9391692,,1,1,0,0,0,0,63,1,0
492,17926,1,-.98217964,.78616124,,1,1,1,0,0,0,0,1,1
492,17926,0,-.98217964,-.8280499,,1,1,1,0,0,0,0,1,1
492,17926,1,-.98217964,-.59744817,,0,1,1,0,0,0,0,1,1
492,17926,0,-.98217964,-1.5198545,,0,1,1,0,0,0,0,1,1
492,17926,1,-.98217964,-1.1739522,,1,1,1,0,0,0,0,1,1
492,17926,0,-.98217964,1.7085676,,1,1,1,0,0,0,0,1,1
492,17926,0,-.98217964,-.59744817,,0,1,1,0,0,0,0,1,1
492,17926,0,-.98217964,,,0,1,1,0,0,0,0,1,1
492,17926,0,-.98217964,.78616124,,0,1,1,0,0,0,0,1,1
492,17926,1,-.98217964,.44025895,,1,1,1,0,0,0,0,1,1
